id,guardian_id,question,answer,status,similarity_score,llm_model,response_latency_ms,cited_document_ids,escalated_at,created_at
e2ee1b6c-3e6b-4b49-817c-cab91e8405ed,null,When do we have Halloween party in school,"Hello! Grade 3 learners will be celebrating Halloween on Friday, October 31st, 2025. Learners are requested to come dressed for the event. Check the invite for more details.

Sources:
1. Halloween Celebration 31st October 2025 — 2025-10-31
2. C 080 (2025 26) School Schedule For 2nd To 4th September 2025 — 2025-09-04
3. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
6. C 092 (2025 26) Leadership Announcement – Central Processing Unit And School Administration — 2025-09-06
7. Ends (Whole School) — 2026-06-04
8. Quarter 4 (Whole School) — 2026-06-03
9. Year Party for (Primary) — 2026-06-03
10. Day (Holiday & Whole School) — 2026-05-01
11. Didi Dada Day (Whole School) — 2026-04-30
12. Jayanti (Whole School & Holiday) — 2026-04-14
13. Ambedkar (Holiday & Whole School) — 2026-04-13
14. Term Ends (Holiday & Whole School) — 2026-04-05
15. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
16. Mid (Holiday & Whole School) — 2026-04-03
17. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
18. Break Mid Term (Holiday & Whole School) — 2026-04-01
19. break (Holiday & Whole School) — 2026-03-31
20. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
21. Quarter 3 (Whole School) — 2026-03-26
22. EID (Whole School & Holiday) — 2026-03-19
23. Gudi Padwa (Whole School & Holiday) — 2026-03-18
24. Holi (Whole School & Holiday) — 2026-03-03
25. Holiday (Whole School) — 2026-02-20
26. InspirUs (Whole School) — 2026-02-19
27. Shivaji (Holiday & Whole School) — 2026-02-18
28. Athletic me (Whole School) — 2026-02-03
29. and Field (Whole School) — 2026-02-03
30. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
31. Schools Championship for - Ends — 2026-01-31
32. Day (Whole School & Holiday) — 2026-01-26
33. Secondary (Whole School & Holiday) — 2026-01-26
34. Schools Cricket — 2026-01-19
35. Reopens for 3 Begins (Whole School) — 2026-01-06
36. School Learners Quarter (Whole School) — 2026-01-05
37. Christmas (Holiday & Whole School) — 2026-01-01
38. Carnival Ends (Whole School) — 2025-12-20
39. Halloween Celebrations (Primary) — 2025-10-31
40. School reopens for Learners (Whole School) — 2025-10-28
41. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
42. Changemaker Awards Day (Whole School) — 2025-10-08
43. Quarter 2 Begins (Whole School) — 2025-10-06
44. Quarter 1 Begins (Whole School) — 2025-10-03
45. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
46. Artopia-Interschool Competition (Primary & Secondary) — 2025-10-01
47. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
48. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.640667097648036,gemini-2.0-flash,22674,"[""0ae4f58c-e5cc-4b49-b0d2-a52d26911523"",""d30bfbc7-91ab-4a69-afa4-8f1e910e73ed"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""667b0f83-5620-4568-add7-472b29745c07""]",null,2025-10-26 09:09:22.356643+00
9015881a-814c-4a1a-86d8-1ef4561bc3a1,null,When are inspireus dates,"InspirUs 2026 is approaching, with the theme ""Aspire to Inspire: A Journey Through Every Skill, Every Step, Every Story!"" (Document 1). The Athletic Me precursor rounds were held on October 6th and 7th, 2025 (Document 2). The Athletic Me Finals were held on Monday, October 13th and Tuesday, October 14th (Document 4). The practice schedule for Athletic Me began on Monday, September 22nd, 2025, and ran for two weeks (Document 3).

Sources:
1. Inspire US 2025 26 — 2025-10-22
2. C 140 (2025 26) Inspirus 2025 26 – Athletic Me Precursor Rounds — 2025-10-07
3. C 118 (2025 26) Inspirus 2025 26 – Athletic Me Practice Schedule & Guidelines — 2025-09-19
4. C 151 (2025 26) Inspirus 2025 26 – Athletic Me Finals — 2025-10-13
5. GL Assessments Update — 2025-10-22
6. C 085 (2025 26) Updated Cafeteria Menu For September 2025 — 2025-10-22",answered,0.606241697631036,gemini-2.0-flash,18983,"[""e89be13a-bc22-4048-a7f4-11409a8501bf"",""26422f24-6bce-4138-934b-d61bf08f72c4"",""5123b677-4509-42a8-8023-3c637bc85787"",""ae1fc435-0776-4d89-a607-53a329bcce38"",""e11e67f0-b9d0-4a29-a1dc-4c49406319e2"",""89bdfd2d-8b3d-44e0-aa0f-d25a2f8300e6""]",null,2025-10-26 09:06:19.67293+00
627bff6d-68ee-4a8e-be4e-b0e8e8375b90,null,When is mid term break,"Based on the provided documents, the break is from 2025-12-22 to 2026-03-31. There are also several breaks in April 2026: Break Mid Term (2026-04-01), Break GOOD FRIDAY (2026-04-02), Mid (2026-04-03), Term Break Mid Break (2026-04-04), and Term Ends (2026-04-05). There is also Term Break Mid Term on 2026-03-30.

Sources:
1. Parent Yearly Calendar 2025 26 22072025151110 14 — 2025-10-22
2. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
3. Day (Holiday & Whole School) — 2026-05-01
4. Jayanti (Whole School & Holiday) — 2026-04-14
5. Ambedkar (Holiday & Whole School) — 2026-04-13
6. Term Ends (Holiday & Whole School) — 2026-04-05
7. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
8. Mid (Holiday & Whole School) — 2026-04-03
9. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
10. Break Mid Term (Holiday & Whole School) — 2026-04-01
11. break (Holiday & Whole School) — 2026-03-31
12. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
13. EID (Whole School & Holiday) — 2026-03-19
14. Gudi Padwa (Whole School & Holiday) — 2026-03-18
15. Holi (Whole School & Holiday) — 2026-03-03
16. Holiday (Whole School) — 2026-02-20
17. Shivaji (Holiday & Whole School) — 2026-02-18
18. Day (Whole School & Holiday) — 2026-01-26
19. Secondary (Whole School & Holiday) — 2026-01-26
20. Christmas (Holiday & Whole School) — 2026-01-01
21. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
22. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
23. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
24. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.652174,gemini-2.0-flash,13406,"[""c6b8c998-1d9f-448d-af57-b55f1042d79e"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8""]",null,2025-10-26 09:03:51.828801+00
533f28f1-2ed1-4d05-a0ef-316e90fdf165,null,Nashik,"Grade 3 students will be going on an outstation edutrip to Nashik from January 14th to 16th, 2026. Activities include visiting the Coin Museum, participating in a hands-on Archaeology Session, and learning excavation and preservation techniques. They will also visit Pandavleni Caves, a local school for cultural exchange and a donation drive, and enjoy a Farewell Night Celebration. The trip aims to provide learning beyond the classroom and develop essential life skills.

Sources:
1. Parent Orientation JBCN Parel G3 Nashik — 2026-01-16",answered,1.0,gemini-2.0-flash,6929,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5""]",null,2025-10-26 07:18:09.904569+00
3bc579a9-5e1c-4b76-b935-a5d3f85f5c44,null,Nasik trip,"I do not know based on the available circulars. However, I can share that Grade 3 will be going on an educational field trip to Avarya Supermarket, where each learner is required to bring Rs. 100 for shopping. Also, Grade 3 learners will be visiting the Nehru Science Centre, Worli to attend the Science Odyssey movie showcase on Australia’s Great Wild North.

Sources:
1. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
2. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
3. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
4. Edu Trip (Grade (Primary) — 2026-01-14
5. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
6. Edu Trip (Grade 4 (Primary) — 2026-01-12
7. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
8. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.4226278729212126,gemini-2.0-flash,9921,"[""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-26 07:05:34.652203+00
0d1409a8-9446-4fcc-9e09-5ac9fdefa2b5,null,When is Nashik trip?,"Based on the circular ""Parent Orientation JBCN Parel G3 Nashik (2026-01-16)"", Grade 3 will have an outstation educational trip to Nashik. The parent orientation for this trip is scheduled from January 14th to 16th, 2026. Day 2 of the trip, January 15th, 2026, includes visits to Pandavleni Caves, an Archaeology Workshop, a school visit, and a farewell celebration. Day 3 is January 16th, 2026.

Sources:
1. Parent Orientation JBCN Parel G3 Nashik — 2026-01-16
2. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
3. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
4. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
5. Edu Trip (Grade (Primary) — 2026-01-14
6. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
7. Edu Trip (Grade 4 (Primary) — 2026-01-12
8. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
9. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.5563657757057613,gemini-2.0-flash,14377,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-26 06:54:49.108494+00
2cd6c5e5-df2b-48cc-a7ad-2a2489e6e856,null,tell me about unicorn day?,"I do not know based on the available circulars.

Sources:
1. Independence Day, Parsi New Year And Janmashtami Celebrations — 2025-10-22
2. Diwali Celebration Wednesday, 15th October — 2025-10-22
3. Note For Wednesday — 2025-10-22
4. C 128 (2025 26) Progress Review Day Three Way Conference — 2025-10-04
5. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
6. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19",answered,0.29890924639356076,gemini-2.0-flash,10660,"[""bce10abb-44d1-4149-a231-a8e9985e393d"",""16330cf3-a155-442b-809b-faed1b91d86c"",""0539e987-2e93-490e-ba5c-b852e6ee58f6"",""514793f0-2610-44fb-a94c-7285fe1741f9"",""cf929918-72c4-4048-9a09-69aaf4353b6b"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e""]",null,2025-10-25 16:21:58.647797+00
01c3dc7f-9a5c-4004-b020-739283a1f595,null,when is the chrismas break?,"I do not know based on the available circulars.

Sources:
1. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
2. Day (Holiday & Whole School) — 2026-05-01
3. Jayanti (Whole School & Holiday) — 2026-04-14
4. Ambedkar (Holiday & Whole School) — 2026-04-13
5. Term Ends (Holiday & Whole School) — 2026-04-05
6. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
7. Mid (Holiday & Whole School) — 2026-04-03
8. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
9. Break Mid Term (Holiday & Whole School) — 2026-04-01
10. break (Holiday & Whole School) — 2026-03-31
11. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
12. EID (Whole School & Holiday) — 2026-03-19
13. Gudi Padwa (Whole School & Holiday) — 2026-03-18
14. Holi (Whole School & Holiday) — 2026-03-03
15. Holiday (Whole School) — 2026-02-20
16. Shivaji (Holiday & Whole School) — 2026-02-18
17. Day (Whole School & Holiday) — 2026-01-26
18. Secondary (Whole School & Holiday) — 2026-01-26
19. Christmas (Holiday & Whole School) — 2026-01-01
20. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
21. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
22. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
23. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.40131652665827156,gemini-2.0-flash,5794,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8""]",null,2025-10-25 16:19:24.671432+00
ee23f28d-6299-4ec4-a272-fa4135b6abd8,null,when do classes resume?,"School reopens for all learners on October 28, 2025. The school had reopened for primary and secondary learners on July 24, 2025, after the summer break. There was also a reopening after a break scheduled for January 6, 2026. Finally, there is another reopening scheduled for July 28, 2026.

Sources:
1. Swimming Classes For Grades 1,2 And 4 — 2025-10-22
2. C 094 (2025 26) Updated List Of Class Parents Group For The AY 2025 26 — 2025-09-09
3. C 067 (2025 26) Class Parents Group For The AY 2025 26 (1) — 2025-08-20
4. C 005 (2025 26) IBDP Results Class Of 2025 — 2025-07-14
5. C 032 (2025 26) Health Advisory – Precautionary Measures — 2025-08-05
6. C 066 (2025 26) IGCSE Results Class Of 2025 (june Series) — 2025-08-20
7. reopens for (Primary & Secondary) — 2026-07-28
8. Reopens for 3 Begins (Whole School) — 2026-01-06
9. School reopens for Learners (Whole School) — 2025-10-28
10. Primary and Secondary Reopens for learners (Primary & Secondary) — 2025-07-24",answered,0.4674921594249432,gemini-2.0-flash,11627,"[""8fa14924-e101-4eb0-8437-96caea1b8e6e"",""94f9168c-6116-4916-a9ec-2c45091cdae5"",""cb7ec037-5e67-461c-af25-ad235adf344f"",""cef2bce7-bafc-4079-9c49-8338bc9bd5db"",""bc74e310-e29c-4fc5-b89d-240a3bf46894"",""eebad40e-8a44-4bfc-8197-ce722d1915ae""]",null,2025-10-25 16:16:44.468999+00
8e126fdb-0d27-4e56-a077-1706ac7f6d7f,null,What was the last school holiday?,"Based on the provided documents, the last school holiday was the Diwali Break, which began on October 16, 2025, and lasted until October 24, 2025. School reopens for learners on October 28, 2025.

Sources:
1. C 091 (2025 26) Important Information Regarding Eid E Milad Holiday — 2025-09-05
2. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
3. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. Parent Yearly Calendar 2025 26 22072025151110 14 — 2025-10-22
6. C 092 (2025 26) Leadership Announcement – Central Processing Unit And School Administration — 2025-09-06
7. C 018 (2025 26) Leadership Transition At JBCN International School, Parel & Chembur — 2025-07-21
8. Ends (Whole School) — 2026-06-04
9. Quarter 4 (Whole School) — 2026-06-03
10. Day (Holiday & Whole School) — 2026-05-01
11. Didi Dada Day (Whole School) — 2026-04-30
12. Jayanti (Whole School & Holiday) — 2026-04-14
13. Ambedkar (Holiday & Whole School) — 2026-04-13
14. Term Ends (Holiday & Whole School) — 2026-04-05
15. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
16. Mid (Holiday & Whole School) — 2026-04-03
17. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
18. Break Mid Term (Holiday & Whole School) — 2026-04-01
19. break (Holiday & Whole School) — 2026-03-31
20. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
21. Quarter 3 (Whole School) — 2026-03-26
22. EID (Whole School & Holiday) — 2026-03-19
23. Gudi Padwa (Whole School & Holiday) — 2026-03-18
24. Holi (Whole School & Holiday) — 2026-03-03
25. Holiday (Whole School) — 2026-02-20
26. InspirUs (Whole School) — 2026-02-19
27. Shivaji (Holiday & Whole School) — 2026-02-18
28. Athletic me (Whole School) — 2026-02-03
29. and Field (Whole School) — 2026-02-03
30. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
31. Schools Championship for - Ends — 2026-01-31
32. Day (Whole School & Holiday) — 2026-01-26
33. Secondary (Whole School & Holiday) — 2026-01-26
34. Schools Cricket — 2026-01-19
35. Reopens for 3 Begins (Whole School) — 2026-01-06
36. School Learners Quarter (Whole School) — 2026-01-05
37. Christmas (Holiday & Whole School) — 2026-01-01
38. Carnival Ends (Whole School) — 2025-12-20
39. School reopens for Learners (Whole School) — 2025-10-28
40. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
41. Changemaker Awards Day (Whole School) — 2025-10-08
42. Quarter 2 Begins (Whole School) — 2025-10-06
43. Quarter 1 Begins (Whole School) — 2025-10-03
44. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
45. Artopia-Interschool Competition (Primary & Secondary) — 2025-10-01
46. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
47. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.5195251861106849,gemini-2.0-flash,12951,"[""cf929918-72c4-4048-9a09-69aaf4353b6b"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""c6b8c998-1d9f-448d-af57-b55f1042d79e"",""667b0f83-5620-4568-add7-472b29745c07"",""a66d111c-a291-472d-88ca-07dbd8ec6894""]",null,2025-10-25 16:10:15.910145+00
04dbd356-099b-41b1-94c3-86c79bbaf30b,null,when is chrismas break?,"I do not know based on the available circulars.

Sources:
1. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
2. Day (Holiday & Whole School) — 2026-05-01
3. Jayanti (Whole School & Holiday) — 2026-04-14
4. Ambedkar (Holiday & Whole School) — 2026-04-13
5. Term Ends (Holiday & Whole School) — 2026-04-05
6. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
7. Mid (Holiday & Whole School) — 2026-04-03
8. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
9. Break Mid Term (Holiday & Whole School) — 2026-04-01
10. break (Holiday & Whole School) — 2026-03-31
11. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
12. EID (Whole School & Holiday) — 2026-03-19
13. Gudi Padwa (Whole School & Holiday) — 2026-03-18
14. Holi (Whole School & Holiday) — 2026-03-03
15. Holiday (Whole School) — 2026-02-20
16. Shivaji (Holiday & Whole School) — 2026-02-18
17. Day (Whole School & Holiday) — 2026-01-26
18. Secondary (Whole School & Holiday) — 2026-01-26
19. Christmas (Holiday & Whole School) — 2026-01-01
20. Diwali Break Begins (Holiday & Whole School) — 2025-10-24
21. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
22. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-29
23. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.39549112588161284,gemini-2.0-flash,7885,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8""]",null,2025-10-25 16:09:35.247642+00
